series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,runtime_sec,window,normalize,vus_window,vus_thresholds,score_file,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1,ablation,ablation_value
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,rolling_zscore,0.06960145803168416,12,True,100,250,synthetic_point_spikes_scores.csv,1.0,1.0,0.9996080685618727,0.8125,0.45335472115801173,0.18653831774613622,1.0,1.0,window_size,12
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,knn,0.03729595895856619,12,True,100,250,synthetic_point_spikes_scores.csv,0.9688545150501673,0.06161567002761971,0.9943971301212218,0.851880227969293,0.8957378612988369,0.6592711603150269,0.125,0.25,window_size,12
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,lof,0.05068483343347907,12,True,100,250,synthetic_point_spikes_scores.csv,0.9736622073578595,0.06970551378446115,0.9957987667078798,0.8739986065312413,0.9020553256772272,0.6871366072115876,0.13043478260869565,0.0,window_size,12
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,isolation_forest,0.5301081659272313,12,True,100,250,synthetic_point_spikes_scores.csv,0.9297658862876255,0.060912698412698404,0.9514228698382017,0.7082986517662248,0.8315229462830798,0.4430402037638279,0.13636363636363635,0.0,window_size,12
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,ik_density,2.1744404998607934,12,True,100,250,synthetic_point_spikes_scores.csv,0.9732441471571907,0.06622995351986949,0.9954601134436057,0.8600020795829929,0.9061379942360432,0.6737592506630518,0.125,0.25,window_size,12
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,matrix_profile,36.53732887515798,12,True,100,250,synthetic_point_spikes_scores.csv,0.008570234113712383,0.0025148430873621714,0.7588540614882215,0.18012489574159954,0.3616230462377138,0.06926152986634146,0.006644518272425249,0.0,window_size,12
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,rolling_zscore,0.04053991613909602,24,True,100,250,synthetic_point_spikes_scores.csv,1.0,1.0,0.9997260967211691,0.8689698286765292,0.39025890765476084,0.1746155280631855,1.0,1.0,window_size,24
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,knn,0.029220915865153074,24,True,100,250,synthetic_point_spikes_scores.csv,0.9326923076923077,0.029875458451789315,0.978533661708897,0.7283721837650761,0.9644686976446071,0.5837570329023735,0.07142857142857142,0.0,window_size,24
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,lof,0.02081737481057644,24,True,100,250,synthetic_point_spikes_scores.csv,0.9372909698996655,0.03137671076335673,0.9805597941386406,0.7419824412234656,0.9675558651313173,0.598450830900845,0.07142857142857142,0.0,window_size,24
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,isolation_forest,0.8300538752228022,24,True,100,250,synthetic_point_spikes_scores.csv,0.9577759197324415,0.0397079772079772,0.9891117135273132,0.7745450843444068,0.9542524672384584,0.5920971150734285,0.07692307692307693,0.0,window_size,24
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,ik_density,2.9064351660199463,24,True,100,250,synthetic_point_spikes_scores.csv,0.9406354515050167,0.03400337545438809,0.9821787976743638,0.763296179583325,0.9709304495633851,0.6421226613445816,0.07692307692307693,0.0,window_size,24
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,matrix_profile,0.050167208071798086,24,True,100,250,synthetic_point_spikes_scores.csv,0.8001672240802676,0.011959279112346413,0.8535042875158984,0.23033167997390097,0.6934600880717848,0.15164577851153407,0.02877697841726619,0.0,window_size,24
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,rolling_zscore,0.03109241696074605,60,True,100,250,synthetic_point_spikes_scores.csv,1.0,1.0,0.9996080685618727,0.8125,0.47855622390249997,0.18293777446944903,1.0,1.0,window_size,60
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,knn,0.0147406249307096,60,True,100,250,synthetic_point_spikes_scores.csv,0.8273411371237458,0.011874822814314255,0.8882506334338617,0.4322879046731992,0.8532248811450904,0.2617971761485892,0.03125,0.0,window_size,60
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,lof,0.019799250178039074,60,True,100,250,synthetic_point_spikes_scores.csv,0.8474080267558529,0.013435425078909203,0.9023232345571331,0.4194177368268264,0.8655050575180964,0.2613938642783403,0.03125,0.0,window_size,60
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,isolation_forest,0.6754461671225727,60,True,100,250,synthetic_point_spikes_scores.csv,0.8708193979933111,0.014612013927928633,0.9266440075531638,0.5205353050620881,0.8935200195139507,0.3253143242500185,0.03225806451612903,0.0,window_size,60
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,ik_density,2.7217537499964237,60,True,100,250,synthetic_point_spikes_scores.csv,0.8887959866220735,0.01574412541941792,0.9357686715210889,0.4676261357653841,0.8919679620275444,0.29155589241194196,0.03200000000000001,0.0,window_size,60
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,matrix_profile,0.05335966683924198,60,True,100,250,synthetic_point_spikes_scores.csv,0.8580685618729098,0.013275109170305676,0.9188365155478143,0.47946025901843764,0.8856040306071113,0.29147982017452456,0.03125,0.0,window_size,60
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,rolling_zscore,0.03552433429285884,24,False,100,250,synthetic_point_spikes_scores.csv,1.0,1.0,0.9997260967211691,0.8689698286765292,0.39025890765476084,0.1746155280631855,1.0,1.0,normalization,raw
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,knn,0.014106917195022106,24,False,100,250,synthetic_point_spikes_scores.csv,0.9326923076923077,0.029875458451789315,0.978533661708897,0.7283721837650761,0.9644686976446071,0.5837570329023735,0.07142857142857142,0.0,normalization,raw
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,lof,0.03338041715323925,24,False,100,250,synthetic_point_spikes_scores.csv,0.9372909698996655,0.03137671076335673,0.9805597941386406,0.7419824412234656,0.9675558651313173,0.598450830900845,0.07142857142857142,0.0,normalization,raw
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,isolation_forest,0.49200316658243537,24,False,100,250,synthetic_point_spikes_scores.csv,0.9577759197324415,0.0397079772079772,0.9891117135273132,0.7745450843444068,0.9542524672384584,0.5920971150734285,0.07692307692307693,0.0,normalization,raw
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,ik_density,1.1525760423392057,24,False,100,250,synthetic_point_spikes_scores.csv,0.9506688963210703,0.03740967365967366,0.9869599291744696,0.7809544260629229,0.9763987341042947,0.6625710637306491,0.07594936708860758,0.0,normalization,raw
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,matrix_profile,0.04412033315747976,24,False,100,250,synthetic_point_spikes_scores.csv,0.8001672240802676,0.011959279112346413,0.8535042875158984,0.23033167997390097,0.6934600880717848,0.15164577851153407,0.02877697841726619,0.0,normalization,raw
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,rolling_zscore,0.038413750007748604,24,True,100,250,synthetic_point_spikes_scores.csv,1.0,1.0,0.9997260967211691,0.8689698286765292,0.39025890765476084,0.1746155280631855,1.0,1.0,normalization,z_normalized
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,knn,0.01360799977555871,24,True,100,250,synthetic_point_spikes_scores.csv,0.9326923076923077,0.029875458451789315,0.978533661708897,0.7283721837650761,0.9644686976446071,0.5837570329023735,0.07142857142857142,0.0,normalization,z_normalized
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,lof,0.021418708842247725,24,True,100,250,synthetic_point_spikes_scores.csv,0.9372909698996655,0.03137671076335673,0.9805597941386406,0.7419824412234656,0.9675558651313173,0.598450830900845,0.07142857142857142,0.0,normalization,z_normalized
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,isolation_forest,0.5577601245604455,24,True,100,250,synthetic_point_spikes_scores.csv,0.9577759197324415,0.0397079772079772,0.9891117135273132,0.7745450843444068,0.9542524672384584,0.5920971150734285,0.07692307692307693,0.0,normalization,z_normalized
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,ik_density,1.332643167115748,24,True,100,250,synthetic_point_spikes_scores.csv,0.9406354515050167,0.03400337545438809,0.9821787976743638,0.763296179583325,0.9709304495633851,0.6421226613445816,0.07692307692307693,0.0,normalization,z_normalized
synthetic/synthetic_point_spikes,synthetic_point_spikes,synthetic,,1200,0.0033333333333333335,4,1.0,1,0.836596629338187,0.18621333115060704,matrix_profile,0.03987979190424085,24,True,100,250,synthetic_point_spikes_scores.csv,0.8001672240802676,0.011959279112346413,0.8535042875158984,0.23033167997390097,0.6934600880717848,0.15164577851153407,0.02877697841726619,0.0,normalization,z_normalized
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,rolling_zscore,0.053435207810252905,12,True,100,250,synthetic_collective_shift_scores.csv,0.5099730458221025,0.1170226234361798,0.6585099535158996,0.18098887324079613,0.5191470851356806,0.15563828508451855,0.21810699588477364,0.11428571428571428,window_size,12
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,knn,0.027274917345494032,12,True,100,250,synthetic_collective_shift_scores.csv,0.9623854447439353,0.6101450485496696,0.9940898241119402,0.9337634457693603,0.954037978930392,0.8562699798169344,0.8280254777070064,0.6857142857142857,window_size,12
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,lof,0.025618457701057196,12,True,100,250,synthetic_collective_shift_scores.csv,0.800940026954178,0.4305406931984989,0.9502469554689384,0.8141561502767471,0.8254662390230305,0.6857295040542734,0.6006600660066007,0.5785714285714286,window_size,12
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,isolation_forest,0.36792816733941436,12,True,100,250,synthetic_collective_shift_scores.csv,0.9797203504043127,0.7459105054536237,0.9973242799242796,0.9657401025282811,0.9642554076288523,0.9101469846031796,0.8860759493670886,0.7642857142857142,window_size,12
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,ik_density,0.8828935003839433,12,True,100,250,synthetic_collective_shift_scores.csv,0.29350067385444745,0.15014283301142384,0.5985000803482776,0.4748077171811974,0.4314183156806467,0.38346775640809727,0.26540284360189575,0.20714285714285716,window_size,12
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,matrix_profile,0.04341100016608834,12,True,100,250,synthetic_collective_shift_scores.csv,0.5185309973045822,0.23370456520683353,0.6315411683154851,0.29414513241479723,0.4894571936445999,0.23967162779946988,0.2660098522167488,0.19285714285714287,window_size,12
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,rolling_zscore,0.03234683396294713,24,True,100,250,synthetic_collective_shift_scores.csv,0.5159299191374663,0.12240569856736606,0.6587667270296341,0.18248530007888117,0.5173151904506316,0.15837540460161395,0.21968911917098446,0.12857142857142856,window_size,24
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,knn,0.008182041812688112,24,True,100,250,synthetic_collective_shift_scores.csv,0.9443497304582209,0.5415847189274136,0.9858818590553045,0.8740634100677735,0.9747801243877273,0.8005087052578258,0.7526881720430108,0.5285714285714286,window_size,24
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,lof,0.022915999870747328,24,True,100,250,synthetic_collective_shift_scores.csv,0.882004716981132,0.3762625207980151,0.9710858885464365,0.8025490355800504,0.9304050184014686,0.6600712001447384,0.5978260869565217,0.35,window_size,24
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,isolation_forest,0.5087707908824086,24,True,100,250,synthetic_collective_shift_scores.csv,0.976061320754717,0.7965904778427737,0.9958668266545675,0.9623246547442079,0.9923421249288393,0.9438500733897847,0.8211143695014663,0.7285714285714285,window_size,24
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,ik_density,1.3397157499566674,24,True,100,250,synthetic_collective_shift_scores.csv,0.8973854447439353,0.4138997739685427,0.9777119017482099,0.8269573995184514,0.9418526954855887,0.702274658168646,0.6742857142857143,0.4357142857142857,window_size,24
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,matrix_profile,0.04232183285057545,24,True,100,250,synthetic_collective_shift_scores.csv,0.6377122641509434,0.21940347321936154,0.7697189625992397,0.29380319676329897,0.6388678043231426,0.2520609543091591,0.34854771784232363,0.3357142857142857,window_size,24
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,rolling_zscore,0.0521848751232028,60,True,100,250,synthetic_collective_shift_scores.csv,0.49489892183288403,0.1189772800121558,0.6396205511255797,0.17780344416742602,0.5019333830239542,0.15705488860630784,0.209106239460371,0.12142857142857143,window_size,60
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,knn,0.01595929218456149,60,True,100,250,synthetic_collective_shift_scores.csv,0.940053908355795,0.5548101780115968,0.9694284036018578,0.7860508587598003,0.9463028482996034,0.6690667850341088,0.7284345047923323,0.6,window_size,60
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,lof,0.019320915918797255,60,True,100,250,synthetic_collective_shift_scores.csv,0.794828167115903,0.23997164129946164,0.9034625117819918,0.5074796898279447,0.8436544152420143,0.374468905457392,0.4590163934426229,0.16428571428571428,window_size,60
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,isolation_forest,0.5291412090882659,60,True,100,250,synthetic_collective_shift_scores.csv,0.9660107816711591,0.7449154981243075,0.9848870086463105,0.905783741756626,0.979716623739658,0.8757200748667058,0.7592592592592592,0.6142857142857143,window_size,60
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,ik_density,1.979839792009443,60,True,100,250,synthetic_collective_shift_scores.csv,0.8991677897574124,0.3995617397686918,0.9555146811598441,0.6966145106038293,0.9253100109806273,0.5649583526793872,0.577319587628866,0.37857142857142856,window_size,60
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,matrix_profile,0.04915491724386811,60,True,100,250,synthetic_collective_shift_scores.csv,0.932328167115903,0.664157197455997,0.9700134144916589,0.7976842379109105,0.953952031415626,0.7893121185408505,0.6481481481481481,0.5285714285714286,window_size,60
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,rolling_zscore,0.04698291700333357,24,False,100,250,synthetic_collective_shift_scores.csv,0.5159299191374663,0.12240569856736606,0.6587667270296341,0.18248530007888117,0.5173151904506316,0.15837540460161395,0.21968911917098446,0.12857142857142856,normalization,raw
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,knn,0.016248040832579136,24,False,100,250,synthetic_collective_shift_scores.csv,0.9443497304582209,0.5415847189274136,0.9858818590553045,0.8740634100677735,0.9747801243877273,0.8005087052578258,0.7526881720430108,0.5285714285714286,normalization,raw
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,lof,0.031341583002358675,24,False,100,250,synthetic_collective_shift_scores.csv,0.882004716981132,0.3762625207980151,0.9710858885464365,0.8025490355800504,0.9304050184014686,0.6600712001447384,0.5978260869565217,0.35,normalization,raw
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,isolation_forest,0.4863457498140633,24,False,100,250,synthetic_collective_shift_scores.csv,0.976061320754717,0.7965904778427737,0.9958668266545675,0.9623246547442079,0.9923421249288393,0.9438500733897847,0.8211143695014663,0.7285714285714285,normalization,raw
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,ik_density,1.2092415830120444,24,False,100,250,synthetic_collective_shift_scores.csv,0.9350404312668464,0.49366710887758086,0.9832736055188114,0.8513738557356394,0.971195254258071,0.7834806096683478,0.7567567567567568,0.45714285714285713,normalization,raw
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,matrix_profile,0.04081291705369949,24,False,100,250,synthetic_collective_shift_scores.csv,0.6377122641509434,0.21940347321936154,0.7697189625992397,0.29380319676329897,0.6388678043231426,0.2520609543091591,0.34854771784232363,0.3357142857142857,normalization,raw
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,rolling_zscore,0.031335708219558,24,True,100,250,synthetic_collective_shift_scores.csv,0.5159299191374663,0.12240569856736606,0.6587667270296341,0.18248530007888117,0.5173151904506316,0.15837540460161395,0.21968911917098446,0.12857142857142856,normalization,z_normalized
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,knn,0.013177749700844288,24,True,100,250,synthetic_collective_shift_scores.csv,0.9443497304582209,0.5415847189274136,0.9858818590553045,0.8740634100677735,0.9747801243877273,0.8005087052578258,0.7526881720430108,0.5285714285714286,normalization,z_normalized
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,lof,0.018522209022194147,24,True,100,250,synthetic_collective_shift_scores.csv,0.882004716981132,0.3762625207980151,0.9710858885464365,0.8025490355800504,0.9304050184014686,0.6600712001447384,0.5978260869565217,0.35,normalization,z_normalized
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,isolation_forest,0.5362614998593926,24,True,100,250,synthetic_collective_shift_scores.csv,0.976061320754717,0.7965904778427737,0.9958668266545675,0.9623246547442079,0.9923421249288393,0.9438500733897847,0.8211143695014663,0.7285714285714285,normalization,z_normalized
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,ik_density,1.0126387500204146,24,True,100,250,synthetic_collective_shift_scores.csv,0.8973854447439353,0.4138997739685427,0.9777119017482099,0.8269573995184514,0.9418526954855887,0.702274658168646,0.6742857142857143,0.4357142857142857,normalization,z_normalized
synthetic/synthetic_collective_shift,synthetic_collective_shift,synthetic,,1200,0.11666666666666667,2,70.0,70,0.9513434969582669,0.18425580859019425,matrix_profile,0.03742012521252036,24,True,100,250,synthetic_collective_shift_scores.csv,0.6377122641509434,0.21940347321936154,0.7697189625992397,0.29380319676329897,0.6388678043231426,0.2520609543091591,0.34854771784232363,0.3357142857142857,normalization,z_normalized
synthetic/synthetic_contextual_phase,synthetic_contextual_phase,synthetic,,1200,0.15,2,90.0,90,0.9152624155429703,0.17543479536811224,rolling_zscore,0.041932832915335894,12,True,100,250,synthetic_contextual_phase_scores.csv,0.5168790849673202,0.15292476488489365,0.6575364385528308,0.2298161410260915,0.5276686446448432,0.19669614591880033,0.26162790697674415,0.16666666666666666,window_size,12
synthetic/synthetic_contextual_phase,synthetic_contextual_phase,synthetic,,1200,0.15,2,90.0,90,0.9152624155429703,0.17543479536811224,knn,0.02728741569444537,12,True,100,250,synthetic_contextual_phase_scores.csv,0.12843409586056645,0.11525716565044346,0.376751706003152,0.2465848708932091,0.24383232573281402,0.23783186670731107,0.2608695652173913,0.10555555555555556,window_size,12
synthetic/synthetic_contextual_phase,synthetic_contextual_phase,synthetic,,1200,0.15,2,90.0,90,0.9152624155429703,0.17543479536811224,lof,0.03346524992957711,12,True,100,250,synthetic_contextual_phase_scores.csv,0.3583496732026144,0.1602402481899848,0.5051330865787642,0.20873932020027705,0.41873573976197276,0.21983776245970765,0.2608695652173913,0.07777777777777778,window_size,12
synthetic/synthetic_contextual_phase,synthetic_contextual_phase,synthetic,,1200,0.15,2,90.0,90,0.9152624155429703,0.17543479536811224,isolation_forest,0.37732825009152293,12,True,100,250,synthetic_contextual_phase_scores.csv,0.08174291938997821,0.08475434436621615,0.2830239104757672,0.13676216700415644,0.16661992281990906,0.11911546795961174,0.2608695652173913,0.03333333333333333,window_size,12
synthetic/synthetic_contextual_phase,synthetic_contextual_phase,synthetic,,1200,0.15,2,90.0,90,0.9152624155429703,0.17543479536811224,ik_density,1.253385332878679,12,True,100,250,synthetic_contextual_phase_scores.csv,0.22613289760348584,0.1006608317184606,0.44697915293117146,0.18277060217951008,0.31238148449551983,0.1495844596101292,0.2608695652173913,0.05555555555555555,window_size,12
synthetic/synthetic_contextual_phase,synthetic_contextual_phase,synthetic,,1200,0.15,2,90.0,90,0.9152624155429703,0.17543479536811224,matrix_profile,0.03865979192778468,12,True,100,250,synthetic_contextual_phase_scores.csv,0.5307897603485838,0.1770793775331298,0.6108704072058297,0.21319442198566155,0.47179356270634926,0.1903319560507677,0.28273809523809523,0.2722222222222222,window_size,12
